biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q9NUQ6	C	canonical	  1.000	  1.000	8	  0.393	5	2	2q33.1	0	0	 			Q9NUQ6	2431	17				SPS2L_HUMAN SPATS2-like protein OS=Homo sapiens GN=SPATS2L PE=1 SV=2 CONCAT=2	Homo sapiens
Q6PGP7	C	canonical	  1.000	  1.000	58	  1.084	48	5	5q15	94799599	94890711	-			Q6PGP7	2432	17				TTC37_HUMAN Tetratricopeptide repeat protein 37 OS=Homo sapiens GN=TTC37 PE=1 SV=1 CONCAT=11	Homo sapiens
O75533	C	canonical	  1.000	  1.000	85	  2.119	43	2	2q33.1	198254508	198299815	-			Q14980	2433	48				SF3B1_HUMAN Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3 CONCAT=1	Homo sapiens
Q14980	C	canonical	  1.000	  1.000	244	  3.220	97	11	11q13.4	71713910	71791435	-			Q14980	2433	48				NUMA1_HUMAN Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2 CONCAT=7	Homo sapiens
Q15257	C	canonical	  1.000	  1.000	52	  4.298	16	9	9q34	0	0	 			Q15257	2434	24				PTPA_HUMAN Serine/threonine-protein phosphatase 2A activator OS=Homo sapiens GN=PPP2R4 PE=1 SV=3 CONCAT=6	Homo sapiens
Q9UBP9	C	canonical	  1.000	  1.000	2	  0.165	2	2	2q32.1	0	0	 			Q9UBP9	2435	4				GULP1_HUMAN PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens GN=GULP1 PE=1 SV=1 CONCAT=1	Homo sapiens
O43865	C	canonical	  1.000	  1.000	54	  2.925	20	1	1p13.3	110546753	110565011	+			O43865	2436	13				SAHH2_HUMAN Putative adenosylhomocysteinase 2 OS=Homo sapiens GN=AHCYL1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q96J84	C	canonical	  1.000	  1.000	114	  4.712	24	1	1q23.1	157963400	158065443	+			Q96J84	2437	6				KIRR1_HUMAN Kin of IRRE-like protein 1 OS=Homo sapiens GN=KIRREL PE=1 SV=2 CONCAT=7	Homo sapiens
Q9Y276	C	canonical	  1.000	  1.000	21	  1.374	12	2	2q35	219524379	219528166	+			Q9Y276	2438	8				BCS1_HUMAN Mitochondrial chaperone BCS1 OS=Homo sapiens GN=BCS1L PE=1 SV=1 CONCAT=20	Homo sapiens
P12956	C	canonical	  1.000	  1.000	271	 12.898	48	22	22q13.2	42017354	42060043	+			P12956	2439	6				XRCC6_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=2 CONCAT=2	Homo sapiens
O15031	C	canonical	  1.000	  1.000	111	  1.875	52	22	22q13.33	50713408	50746017	-			O15031	2440	22				PLXB2_HUMAN Plexin-B2 OS=Homo sapiens GN=PLXNB2 PE=1 SV=3 CONCAT=8	Homo sapiens
P16885	C	canonical	  1.000	  1.000	82	  1.922	54	16	16q23.3	81812863	81991899	+			P16885	2441	37				PLCG2_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens GN=PLCG2 PE=1 SV=4 CONCAT=6	Homo sapiens
P62993	C	canonical	  1.000	  1.000	59	  6.619	15	17	17q25.1	73314157	73401790	-			P16885	2441	37				GRB2_HUMAN Growth factor receptor-bound protein 2 OS=Homo sapiens GN=GRB2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q5T5P2	C	canonical	  1.000	  1.000	12	  0.167	11	10	10p12.1	0	0	 			P16885	2441	37				SKT_HUMAN Sickle tail protein homolog OS=Homo sapiens GN=KIAA1217 PE=1 SV=2 CONCAT=4	Homo sapiens
P19367	C	canonical	  1.000	  1.000	164	  4.860	48	10	10q22	0	0	 			P19367	2442	20				HXK1_HUMAN Hexokinase-1 OS=Homo sapiens GN=HK1 PE=1 SV=3 CONCAT=4	Homo sapiens
Q2TB90	C	canonical	  0.142	  1.000	56	  1.659	34	10	10q22.1	70980059	71027315	+			P19367	2442	20				HKDC1_HUMAN Putative hexokinase HKDC1 OS=Homo sapiens GN=HKDC1 PE=1 SV=3 CONCAT=6	Homo sapiens
Q96AT9	C	canonical	  1.000	  1.000	8	  1.396	4	2	2q34	210867289	210886300	+			Q96AT9	2443	14				RPE_HUMAN Ribulose-phosphate 3-epimerase OS=Homo sapiens GN=RPE PE=1 SV=1 CONCAT=2	Homo sapiens
Q9NWV8	C	canonical	  1.000	  1.000	5	  0.436	3	19	19p13.11	17378195	17390146	+			Q9NWV8	2444	12				BABA1_HUMAN BRISC and BRCA1-A complex member 1 OS=Homo sapiens GN=BABAM1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9UI12	C	canonical	  1.000	  1.000	149	  9.001	32	8	8q11.23	54628117	54756118	-			Q9UI12	2445	11				VATH_HUMAN V-type proton ATPase subunit H OS=Homo sapiens GN=ATP6V1H PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NTZ6	C	canonical	  1.000	  1.000	9	  0.442	8	20	20q11.22	34238064	34252810	-			Q9NTZ6	2446	9				RBM12_HUMAN RNA-binding protein 12 OS=Homo sapiens GN=RBM12 PE=1 SV=1 CONCAT=3	Homo sapiens
Q8IYB8	C	canonical	  1.000	  1.000	8	  0.331	7	10	10q22.1	70939988	70968854	+			Q8IYB8	2447	2				SUV3_HUMAN ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Homo sapiens GN=SUPV3L1 PE=1 SV=1 CONCAT=8	Homo sapiens
Q9GZT8	C	canonical	  1.000	  1.000	27	  2.019	14	2	2q33.1	201754111	201768653	+			Q9GZT8	2448	11				GTPC1_HUMAN Putative GTP cyclohydrolase 1 type 2 NIF3L1 OS=Homo sapiens GN=NIF3L1 PE=1 SV=2 CONCAT=2	Homo sapiens
O00159-3	C	canonical	  1.000	  1.000	475	 13.088	76	17	17p13.3	1367392	1396106	-			O00159-3	2449	66				MYO1C_HUMAN Isoform 3 of Unconventional myosin-Ic OS=Homo sapiens GN=MYO1C	Homo sapiens
O43795	C	canonical	  1.000	  1.000	155	  3.864	57	2	2q32.3	192110254	192290115	+			O00159-3	2449	66				MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens GN=MYO1B PE=1 SV=3 CONCAT=4	Homo sapiens
O94832	C	canonical	  1.000	  1.000	119	  2.967	55	17	17q11.2	30819540	31204195	-			O00159-3	2449	66				MYO1D_HUMAN Unconventional myosin-Id OS=Homo sapiens GN=MYO1D PE=1 SV=2 CONCAT=4	Homo sapiens
P17987	C	canonical	  1.000	  1.000	216	 10.601	43	6	6q25.3	160199530	160210781	-			O00159-3	2449	66				TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9UBC5		canonical	  0.008	  1.000	49	  1.202	4	12	12q13.3	57422301	57443901	-			O00159-3	2449	66				MYO1A_HUMAN Unconventional myosin-Ia OS=Homo sapiens GN=MYO1A PE=1 SV=1 CONCAT=12	Homo sapiens
Q96DE0	C	canonical	  1.000	  1.000	19	  2.295	10	3	3q22.1	131100609	131107674	+			Q96DE0	2450	6				NUD16_HUMAN U8 snoRNA-decapping enzyme OS=Homo sapiens GN=NUDT16 PE=1 SV=2 CONCAT=1	Homo sapiens
O15511	C	canonical	  1.000	  1.000	93	 14.606	12	1	1q25.3	183595593	183604892	-			O15511	2451	5				ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens GN=ARPC5 PE=1 SV=3 CONCAT=2	Homo sapiens
Q92520	C	canonical	  1.000	  1.000	10	  1.208	3	7	7q31.31	120988905	121036388	-			Q92520	2452	3				FAM3C_HUMAN Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1 CONCAT=6	Homo sapiens
P49407-2	C	canonical	  1.000	  1.000	12	  0.942	9	11	11q13.4	74976643	75062749	-			P49407-2	2453	13				ARRB1_HUMAN Isoform 1B of Beta-arrestin-1 OS=Homo sapiens GN=ARRB1	Homo sapiens
P02786	C	canonical	  1.000	  1.000	21	  0.767	13	3	3q29	195776155	195809060	-			P02786	2454	5				TFR1_HUMAN Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2 CONCAT=7	Homo sapiens
O75369-8	C	canonical	  1.000	  1.000	1280	 13.676	190	3	3p14.3	0	0	 			P21333	2455	31		ker	Ig	FLNB_HUMAN Isoform 8 of Filamin-B OS=Homo sapiens GN=FLNB	Homo sapiens
P21333	C	canonical	  1.000	  1.000	5301	 59.047	271	X	Xq28	153576894	153599651	-			P21333	2455	31		ker	Ig	FLNA_HUMAN Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4 CONCAT=42	Homo sapiens
Q14315	C	canonical	  1.000	  1.000	391	  4.040	44	7	7q32.1	128470431	128499326	+			P21333	2455	31		ker	Ig	FLNC_HUMAN Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3 CONCAT=10	Homo sapiens
Q9NR50	C	canonical	  1.000	  1.000	7	  0.458	3	1	1p34.1	45316450	45452282	-			Q9NR50	2456	5				EI2BG_HUMAN Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens GN=EIF2B3 PE=1 SV=1 CONCAT=8	Homo sapiens
Q4U2R8	C	canonical	  1.000	  1.000	65	  4.439	10	11	11q13.1-q13.2	0	0	 			Q4U2R8	2457	7				S22A6_HUMAN Solute carrier family 22 member 6 OS=Homo sapiens GN=SLC22A6 PE=1 SV=1 CONCAT=6	Homo sapiens
P08572	C	canonical	  1.000	  1.000	1558	 27.806	57	13	13q34	110959614	111165374	+			P08572	2458	8				CO4A2_HUMAN Collagen alpha-2(IV) chain OS=Homo sapiens GN=COL4A2 PE=1 SV=4 CONCAT=24	Homo sapiens
Q15121	C	canonical	  1.000	  1.000	56	 12.565	9	1	1q23.2	160175127	160185166	+			Q15121	2459	3				PEA15_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens GN=PEA15 PE=1 SV=2 CONCAT=1	Homo sapiens
P08473	C	canonical	  1.000	  1.000	2979	108.808	79	3	3q25.2	154798188	154898277	+			P08473	2460	37				NEP_HUMAN Neprilysin OS=Homo sapiens GN=MME PE=1 SV=2 CONCAT=2	Homo sapiens
P42892	C	canonical	  1.000	  1.000	11	  0.393	7	1	1p36.1	0	0	 			P08473	2460	37				ECE1_HUMAN Endothelin-converting enzyme 1 OS=Homo sapiens GN=ECE1 PE=1 SV=2 CONCAT=4	Homo sapiens
Q9Y315	C	canonical	  1.000	  1.000	32	  2.513	16	12	12p12.3	16064106	16190220	+			P08473	2460	37				DEOC_HUMAN Putative deoxyribose-phosphate aldolase OS=Homo sapiens GN=DERA PE=1 SV=2 CONCAT=1	Homo sapiens
Q9NY33	C	canonical	  1.000	  1.000	109	  4.175	39	11	11q13.2	66247880	66277130	+			Q9NY33	2461	20				DPP3_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens GN=DPP3 PE=1 SV=2 CONCAT=6	Homo sapiens
P27487	C	canonical	  1.000	  1.000	600	 21.915	55	2	2q24.2	162848751	162931052	-			P27487	2462	4				DPP4_HUMAN Dipeptidyl peptidase 4 OS=Homo sapiens GN=DPP4 PE=1 SV=2 CONCAT=3	Homo sapiens
P62495	C	canonical	  1.000	  1.000	26	  1.701	12	5	5q31.2	137841788	137878989	-			P62495	2463	7				ERF1_HUMAN Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens GN=ETF1 PE=1 SV=3 CONCAT=2	Homo sapiens
P36776	C	canonical	  1.000	  1.000	154	  5.375	49	19	19p13.3	5691845	5720301	-			P36776	2464	10				LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens GN=LONP1 PE=1 SV=2 CONCAT=7	Homo sapiens
O00476	C	canonical	  1.000	  1.000	5	  0.524	3	6	6p22.2	25845328	25882514	-			O00476	2465	4				NPT4_HUMAN Sodium-dependent phosphate transport protein 4 OS=Homo sapiens GN=SLC17A3 PE=1 SV=2 CONCAT=6	Homo sapiens
Q16611	C	canonical	  1.000	  1.000	3	  0.471	3	6	6p21.31	33541233	33547997	-			Q16611	2466	5				BAK_HUMAN Bcl-2 homologous antagonist/killer OS=Homo sapiens GN=BAK1 PE=1 SV=1 CONCAT=6	Homo sapiens
Q9BZE1	C	canonical	  1.000	  1.000	10	  0.542	8	1	1p32.3	54665840	54684051	+			Q9BZE1	2467	5				RM37_HUMAN 39S ribosomal protein L37, mitochondrial OS=Homo sapiens GN=MRPL37 PE=1 SV=2 CONCAT=6	Homo sapiens
P55884	C	canonical	  1.000	  1.000	55	  2.215	28	7	7p22.3	2394501	2420378	+			P55884	2468	6				EIF3B_HUMAN Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3 CONCAT=3	Homo sapiens
Q9Y5U8	C	canonical	  1.000	  1.000	12	  3.769	7	6	6q27	166778407	166796486	-			Q9Y5U8	2469	4				MPC1_HUMAN Mitochondrial pyruvate carrier 1 OS=Homo sapiens GN=MPC1 PE=1 SV=1 CONCAT=6	Homo sapiens
P22413	C	canonical	  1.000	  1.000	40	  1.366	22	6	6q23.2	132129156	132216295	+			P22413	2470	2				ENPP1_HUMAN Ectonucleotide pyrophosphatase/phosphodiesterase family member 1 OS=Homo sapiens GN=ENPP1 PE=1 SV=2 CONCAT=22	Homo sapiens
Q9Y2A7	C	canonical	  1.000	  1.000	89	  2.150	40	2	2q32.1	183789605	183903586	-			Q9Y2A7	2471	3				NCKP1_HUMAN Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1 CONCAT=2	Homo sapiens
P42224	C	canonical	  1.000	  1.000	46	  1.762	26	2	2q32.2-q32.3	0	0	 			P42224	2472	11				STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2 CONCAT=24	Homo sapiens
Q96A35	C	canonical	  1.000	  1.000	3	  0.337	2	1	1q21-q22	0	0	 			Q96A35	2473	2				RM24_HUMAN 39S ribosomal protein L24, mitochondrial OS=Homo sapiens GN=MRPL24 PE=1 SV=1 CONCAT=4	Homo sapiens
P42345	C	canonical	  1.000	  1.000	12	  0.139	12	1	1p36.22	11166592	11322564	-			P42345	2474	3				MTOR_HUMAN Serine/threonine-protein kinase mTOR OS=Homo sapiens GN=MTOR PE=1 SV=1 CONCAT=12	Homo sapiens
Q7Z2W9	C	canonical	  1.000	  1.000	6	  0.785	6	11	11q13.3	68658744	68671288	-			Q7Z2W9	2475	6				RM21_HUMAN 39S ribosomal protein L21, mitochondrial OS=Homo sapiens GN=MRPL21 PE=1 SV=2 CONCAT=4	Homo sapiens
Q8NC51	C	canonical	  1.000	  1.000	51	  4.005	16	1	1p31	0	0	 			Q8NC51	2476	5				PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9H0U3	C	canonical	  1.000	  1.000	11	  1.080	8	X	Xq21.1	77081861	77151090	-			Q9H0U3	2477	4				MAGT1_HUMAN Magnesium transporter protein 1 OS=Homo sapiens GN=MAGT1 PE=1 SV=1 CONCAT=7	Homo sapiens
Q9NRP0	C	canonical	  1.000	  1.000	5	  1.309	2	4	4q25	109571740	109588976	+			Q9NRP0	2478	3				OSTC_HUMAN Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC PE=1 SV=1 CONCAT=3	Homo sapiens
O60313-2	C	canonical	  1.000	  1.000	48	  1.323	30	3	3q29	193310933	193415600	+			O60313-2	2479	12				OPA1_HUMAN Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens GN=OPA1	Homo sapiens
Q8TCE6	C	canonical	  1.000	  1.000	6	  0.471	4	10	10q26.11	120863629	120896707	+			Q8TCE6	2480	6				FA45A_HUMAN Protein FAM45A OS=Homo sapiens GN=FAM45A PE=2 SV=1 CONCAT=1	Homo sapiens
P32004	C	canonical	  1.000	  1.000	11	  0.279	10	X	Xq28	153128003	153141302	-			P32004	2481	7				L1CAM_HUMAN Neural cell adhesion molecule L1 OS=Homo sapiens GN=L1CAM PE=1 SV=2 CONCAT=60	Homo sapiens
Q9UQE7	C	canonical	  1.000	  1.000	79	  1.909	53	10	10q25.2	112327449	112364394	+			Q9UQE7	2482	8				SMC3_HUMAN Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2 CONCAT=2	Homo sapiens
O14602	C	canonical	  1.000	  1.000	15	  3.366	8	Y	Yq11.223	22737611	22755040	+			O14602	2483	5				IF1AY_HUMAN Eukaryotic translation initiation factor 1A, Y-chromosomal OS=Homo sapiens GN=EIF1AY PE=1 SV=4 CONCAT=2	Homo sapiens
P30050	C	canonical	  1.000	  1.000	107	 18.672	11	9	9q33.3	130209953	130213684	-			P30050	2484	2				RL12_HUMAN 60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y2R0	C	canonical	  1.000	  1.000	16	  4.188	8	17	17q21.31	40949652	40950722	-			Q9Y2R0	2485	2				COA3_HUMAN Cytochrome c oxidase assembly factor 3 homolog, mitochondrial OS=Homo sapiens GN=COA3 PE=1 SV=1 CONCAT=2	Homo sapiens
Q5W111	C	canonical	  1.000	  1.000	5	  0.654	2	13	13q14.2	50486842	50510476	-			Q5W111	2486	2				SPRY7_HUMAN SPRY domain-containing protein 7 OS=Homo sapiens GN=SPRYD7 PE=1 SV=2 CONCAT=2	Homo sapiens
P03915	C	canonical	  1.000	  1.000	92	  6.881	9	MT	MT	12337	14148	+			P03915	2487	3				NU5M_HUMAN NADH-ubiquinone oxidoreductase chain 5 OS=Homo sapiens GN=MT-ND5 PE=1 SV=2 CONCAT=26	Homo sapiens
Q96IU4	C	canonical	  1.000	  1.000	208	 29.698	16	3	3p21.2	52002569	52008082	-			Q96IU4	2488	6				ABHEB_HUMAN Alpha/beta hydrolase domain-containing protein 14B OS=Homo sapiens GN=ABHD14B PE=1 SV=1 CONCAT=2	Homo sapiens
O60502	C	canonical	  1.000	  1.000	6	  0.185	6	10	10q24.1-q24.3	0	0	 			O60502	2489	7				NCOAT_HUMAN Bifunctional protein NCOAT OS=Homo sapiens GN=MGEA5 PE=1 SV=2 CONCAT=3	Homo sapiens
P00403	C	canonical	  1.000	  1.000	335	 52.614	18	MT	MT	7586	8269	+			P00403	2490	3				COX2_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens GN=MT-CO2 PE=1 SV=1 CONCAT=11	Homo sapiens
Q96S82	C	canonical	  1.000	  1.000	2	  0.224	2	15	15q24.1	74738318	74753523	-			Q96S82	2491	5				UBL7_HUMAN Ubiquitin-like protein 7 OS=Homo sapiens GN=UBL7 PE=1 SV=2 CONCAT=1	Homo sapiens
P47755	C	canonical	  1.000	  1.000	541	 65.360	20	7	7q31.2	116502527	116562103	+			P47755	2492	6				CAZA2_HUMAN F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=3 CONCAT=2	Homo sapiens
P03905	C	canonical	  1.000	  1.000	41	  4.600	5	MT	MT	10760	12137	+			P03905	2493	2				NU4M_HUMAN NADH-ubiquinone oxidoreductase chain 4 OS=Homo sapiens GN=MT-ND4 PE=1 SV=1 CONCAT=9	Homo sapiens
Q12905	C	canonical	  1.000	  1.000	137	 11.325	23	1	1q21.3	153634512	153643524	-			Q12905	2494	3				ILF2_HUMAN Interleukin enhancer-binding factor 2 OS=Homo sapiens GN=ILF2 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9HCE6	C	canonical	  1.000	  1.000	4	  0.114	4	1	1p36.13	0	0	 			Q9HCE6	2495	8				ARGAL_HUMAN Rho guanine nucleotide exchange factor 10-like protein OS=Homo sapiens GN=ARHGEF10L PE=1 SV=3 CONCAT=8	Homo sapiens
Q6PI48	C	canonical	  1.000	  1.000	44	  1.819	22	1	1q25.1	173793641	173827684	+			Q6PI48	2496	3				SYDM_HUMAN Aspartate--tRNA ligase, mitochondrial OS=Homo sapiens GN=DARS2 PE=1 SV=1 CONCAT=17	Homo sapiens
P12109	C	canonical	  0.306	  1.000	3485	103.273	74	21	21q22.3	47401651	47424964	+			P12109	2497	19				CO6A1_HUMAN Collagen alpha-1(VI) chain OS=Homo sapiens GN=COL6A1 PE=1 SV=3 CONCAT=23	Homo sapiens
P05204	C	canonical	  1.000	  1.000	9	  4.712	5	1	1p36.11	26799010	26802463	+			P05204	2498	7				HMGN2_HUMAN Non-histone chromosomal protein HMG-17 OS=Homo sapiens GN=HMGN2 PE=1 SV=3 CONCAT=4	Homo sapiens
Q9Y5S2	C	canonical	  1.000	  1.000	37	  0.668	28	14	14q32.32	103398716	103523799	-			Q9Y5S2	2499	4				MRCKB_HUMAN Serine/threonine-protein kinase MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2 CONCAT=9	Homo sapiens
P03928	C	canonical	  1.000	  1.000	7	  2.749	4	MT	MT	8366	8572	+			P03928	2500	4				ATP8_HUMAN ATP synthase protein 8 OS=Homo sapiens GN=MT-ATP8 PE=1 SV=1 CONCAT=9	Homo sapiens
Q9UIV1	C	canonical	  1.000	  1.000	3	  0.314	3	8	8p22	17086737	17104387	-			Q9UIV1	2501	4				CNOT7_HUMAN CCR4-NOT transcription complex subunit 7 OS=Homo sapiens GN=CNOT7 PE=1 SV=3 CONCAT=1	Homo sapiens
P28062-2	C	canonical	  1.000	  1.000	77	  8.638	14	6	6p21.32	32808494	32812480	-			P28062-2	2502	14				PSB8_HUMAN Isoform 2 of Proteasome subunit beta type-8 OS=Homo sapiens GN=PSMB8	Homo sapiens
P28074	C	canonical	  0.087	  1.000	93	  9.738	19	14	14q11.2	0	0	 			P28062-2	2502	14				PSB5_HUMAN Proteasome subunit beta type-5 OS=Homo sapiens GN=PSMB5 PE=1 SV=3 CONCAT=7	Homo sapiens
P21980	C	canonical	  1.000	  1.000	396	 17.276	53	20	20q11.23	36756863	36793774	-			P21980	2503	13				TGM2_HUMAN Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens GN=TGM2 PE=1 SV=2 CONCAT=10	Homo sapiens
Q8NBX0	C	canonical	  1.000	  1.000	43	  3.377	11	1	1q44	246887349	246931439	+			Q8NBX0	2504	2				SCPDL_HUMAN Saccharopine dehydrogenase-like oxidoreductase OS=Homo sapiens GN=SCCPDH PE=1 SV=1 CONCAT=3	Homo sapiens
O15229	C	canonical	  1.000	  1.000	45	  2.437	18	1	1q43	241695705	241758944	+			O15229	2505	4				KMO_HUMAN Kynurenine 3-monooxygenase OS=Homo sapiens GN=KMO PE=1 SV=2 CONCAT=2	Homo sapiens
Q15813	C	canonical	  1.000	  1.000	5	  0.231	4	1	1q42.3	235530675	235612283	+			Q15813	2506	3				TBCE_HUMAN Tubulin-specific chaperone E OS=Homo sapiens GN=TBCE PE=1 SV=1 CONCAT=6	Homo sapiens
Q99598	C	canonical	  1.000	  1.000	37	  3.228	18	1	1q42.2	231664399	231702270	+			Q99598	2507	7				TSNAX_HUMAN Translin-associated protein X OS=Homo sapiens GN=TSNAX PE=1 SV=1 CONCAT=1	Homo sapiens
Q9H425	C	canonical	  1.000	  1.000	3	  0.236	3	1	1q42.2	230972865	231004399	-			Q9H425	2508	5				CA198_HUMAN Uncharacterized protein C1orf198 OS=Homo sapiens GN=C1orf198 PE=1 SV=1 CONCAT=4	Homo sapiens
Q10471	C	canonical	  1.000	  1.000	5	  0.231	4	1	1q42.13	230202956	230417870	+			Q10471	2509	5				GALT2_HUMAN Polypeptide N-acetylgalactosaminyltransferase 2 OS=Homo sapiens GN=GALNT2 PE=1 SV=1 CONCAT=5	Homo sapiens
Q8NI60	C	canonical	  1.000	  1.000	19	  1.066	11	1	1q42.13	227127989	227175245	+			Q8NI60	2510	9				ADCK3_HUMAN Chaperone activity of bc1 complex-like, mitochondrial OS=Homo sapiens GN=ADCK3 PE=1 SV=1 CONCAT=10	Homo sapiens
P09874	C	canonical	  1.000	  1.000	30	  0.873	18	1	1q42.12	226548392	226595774	-			P09874	2511	5				PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4 CONCAT=10	Homo sapiens
Q9H3P7	C	canonical	  1.000	  1.000	22	  1.571	7	1	1q42.12	226332380	226374431	-			Q9H3P7	2512	2				GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens GN=ACBD3 PE=1 SV=4 CONCAT=3	Homo sapiens
O94886	C	canonical	  1.000	  1.000	5	  0.212	2	1	1q42.12	226033237	226070069	-			O94886	2513	2				TM63A_HUMAN Transmembrane protein 63A OS=Homo sapiens GN=TMEM63A PE=2 SV=3 CONCAT=3	Homo sapiens
Q8N8S7	C	canonical	  1.000	  1.000	9	  0.589	4	1	1q42.12	225684787	225840747	-			Q8N8S7	2514	5				ENAH_HUMAN Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2 CONCAT=1	Homo sapiens
P07814	C	canonical	  1.000	  1.000	126	  2.570	67	1	1q41-q42	0	0	 			P07814	2515	15				SYEP_HUMAN Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5 CONCAT=9	Homo sapiens
O15244	C	canonical	  1.000	  1.000	33	  2.160	7	6	6q25.3	160637794	160680048	-			O15244	2516	4				S22A2_HUMAN Solute carrier family 22 member 2 OS=Homo sapiens GN=SLC22A2 PE=1 SV=2 CONCAT=9	Homo sapiens
Q17R31	C	canonical	  1.000	  1.000	3	  0.314	3	1	1q32.2	0	0	 			Q17R31	2517	9				TATD3_HUMAN Putative deoxyribonuclease TATDN3 OS=Homo sapiens GN=TATDN3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9BWD1	C	canonical	  1.000	  1.000	42	  3.665	14	6	6q25.3	160181360	160200087	+			Q9BWD1	2518	2				THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens GN=ACAT2 PE=1 SV=2 CONCAT=2	Homo sapiens
P04179	C	canonical	  0.156	  1.000	908	109.699	35	6	6q25.3	0	0	 			P04179	2519	14				SODM_HUMAN Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2 CONCAT=12	Homo sapiens
P04003	C	canonical	  1.000	  1.000	174	  8.281	33	1	1q32.2	207277607	207318317	+			P04003	2520	4				C4BPA_HUMAN C4b-binding protein alpha chain OS=Homo sapiens GN=C4BPA PE=1 SV=2 CONCAT=12	Homo sapiens
P63172	C	canonical	  1.000	  1.000	7	  1.832	4	6	6q25.3	159057506	159065771	-			P63172	2521	2				DYLT1_HUMAN Dynein light chain Tctex-type 1 OS=Homo sapiens GN=DYNLT1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9H1E3	C	canonical	  1.000	  1.000	18	  2.570	10	1	1q32.1	205681947	205719404	-			Q9H1E3	2522	4				NUCKS_HUMAN Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens GN=NUCKS1 PE=1 SV=1 CONCAT=3	Homo sapiens
Q6BCY4	C	canonical	  0.995	  1.000	21	  1.832	3	11	11p15.4	7687115	7694729	-			Q9UHQ9	2523	9				NB5R2_HUMAN NADH-cytochrome b5 reductase 2 OS=Homo sapiens GN=CYB5R2 PE=1 SV=1 CONCAT=4	Homo sapiens
