biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
O14818	C	canonical	  1.000	  1.000	186	 20.586	20	20	20q13.33	60714387	60718486	-			O14818	3254	12				PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1 CONCAT=1	Homo sapiens
Q59H18-1	C	canonical	  1.000	  1.000	5	  0.168	3	1	1p31.1	74701085	75010108	+			Q59H18-1	3255	21				TNI3K_HUMAN Isoform 1 of Serine/threonine-protein kinase TNNI3K OS=Homo sapiens GN=TNNI3K	Homo sapiens
Q05519	C	canonical	  1.000	  1.000	10	  1.107	5	1	1p31.1	70671407	70718735	+			Q05519	3256	7				SRS11_HUMAN Serine/arginine-rich splicing factor 11 OS=Homo sapiens GN=SRSF11 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9H9A6	C	canonical	  1.000	  1.000	27	  1.073	17	1	1p31.1	70610488	70671303	-			Q9H9A6	3257	2				LRC40_HUMAN Leucine-rich repeat-containing protein 40 OS=Homo sapiens GN=LRRC40 PE=1 SV=1 CONCAT=3	Homo sapiens
P15259	C	canonical	  1.000	  1.000	840	 92.969	56	7	7p13	44102326	44105186	-			P18669	3258	8				PGAM2_HUMAN Phosphoglycerate mutase 2 OS=Homo sapiens GN=PGAM2 PE=1 SV=3 CONCAT=4	Homo sapiens
P18669	C	canonical	  1.000	  1.000	980	116.807	59	10	10q24.1	99185917	99193198	+			P18669	3258	8				PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens GN=PGAM1 PE=1 SV=2 CONCAT=2	Homo sapiens
O15217	C	canonical	  1.000	  1.000	3	  0.358	3	6	6p12.2	52843262	52859968	-			O15217	3259	3				GSTA4_HUMAN Glutathione S-transferase A4 OS=Homo sapiens GN=GSTA4 PE=1 SV=1 CONCAT=3	Homo sapiens
Q9UBI6	C	canonical	  1.000	  1.000	29	 11.234	8	1	1p31.3	68167149	68299150	-			Q9UBI6	3260	10				GBG12_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens GN=GNG12 PE=1 SV=3 CONCAT=5	Homo sapiens
Q5JTH9	C	canonical	  1.000	  1.000	10	  0.221	9	10	10q24.1	99116459	99161040	-			Q5JTH9	3261	5				RRP12_HUMAN RRP12-like protein OS=Homo sapiens GN=RRP12 PE=1 SV=2 CONCAT=3	Homo sapiens
Q8NC51	C	canonical	  1.000	  1.000	210	 16.270	38	1	1p31	0	0	 			Q8NC51	3262	7				PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q01973	C	canonical	  1.000	  1.000	15	  0.541	11	1	1p31.3	64239714	64647181	+			Q01973	3263	4				ROR1_HUMAN Tyrosine-protein kinase transmembrane receptor ROR1 OS=Homo sapiens GN=ROR1 PE=1 SV=2 CONCAT=15	Homo sapiens
Q9HD45	C	canonical	  0.039	  1.000	13	  0.806	8	10	10q24.1	98277866	98346809	-			Q9HD45	3264	4				TM9S3_HUMAN Transmembrane 9 superfamily member 3 OS=Homo sapiens GN=TM9SF3 PE=1 SV=2 CONCAT=6	Homo sapiens
P49961	C	canonical	  1.000	  1.000	6	  0.423	5	10	10q24	0	0	 			P49961	3265	7				ENTP1_HUMAN Ectonucleoside triphosphate diphosphohydrolase 1 OS=Homo sapiens GN=ENTPD1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q96E52	C	canonical	  1.000	  1.000	5	  0.250	4	1	1p32.1	58939545	59012452	-			Q96E52	3266	5				OMA1_HUMAN Metalloendopeptidase OMA1, mitochondrial OS=Homo sapiens GN=OMA1 PE=1 SV=1 CONCAT=12	Homo sapiens
P78406	C	canonical	  1.000	  1.000	26	  2.518	12	20	20q13.31	55926279	55954267	+			P78406	3267	4				RAE1L_HUMAN mRNA export factor OS=Homo sapiens GN=RAE1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9ULC4	C	canonical	  1.000	  1.000	33	  5.113	13	X	Xq24	119738176	119746167	+			Q9ULC4	3268	3				MCTS1_HUMAN Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1 CONCAT=2	Homo sapiens
A6NEC0	C	canonical	  1.000	  1.000	39	  8.633	9			0	0	 			P61326	3269	8				A6NEC0_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens GN=MAGOHB PE=1 SV=1	Homo sapiens
P61326	C	canonical	  1.000	  1.000	53	  8.212	14	1	1p32.3	53692564	53704282	-			P61326	3269	8				MGN_HUMAN Protein mago nashi homolog OS=Homo sapiens GN=MAGOH PE=1 SV=1 CONCAT=1	Homo sapiens
P22307	C	canonical	  1.000	  1.000	42	  2.324	21	1	1p32	0	0	 			P22307	3270	13				NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens GN=SCP2 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9UHL4	C	canonical	  1.000	  1.000	31	  1.921	11	9	9q34.3	140004994	140009170	-			Q9UHL4	3271	7				DPP2_HUMAN Dipeptidyl peptidase 2 OS=Homo sapiens GN=DPP7 PE=1 SV=3 CONCAT=11	Homo sapiens
O60762	C	canonical	  1.000	  1.000	12	  1.240	6	20	20q13.13	49551404	49575087	-			O60762	3272	6				DPM1_HUMAN Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens GN=DPM1 PE=1 SV=1 CONCAT=5	Homo sapiens
Q96K17	C	canonical	  1.000	  1.000	26	  6.714	6	1	1p32.3	52521797	52556388	+			Q96K17	3273	3				BT3L4_HUMAN Transcription factor BTF3 homolog 4 OS=Homo sapiens GN=BTF3L4 PE=1 SV=1 CONCAT=1	Homo sapiens
P18031	C	canonical	  1.000	  1.000	12	  0.664	8	20	20q13.13	49126891	49201299	+			P18031	3274	2				PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens GN=PTPN1 PE=1 SV=1 CONCAT=3	Homo sapiens
O95881	C	canonical	  1.000	  1.000	18	  2.789	9	1	1p32.3	52485803	52521843	-			O95881	3275	3				TXD12_HUMAN Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1 CONCAT=6	Homo sapiens
Q10713	C	canonical	  0.133	  1.000	150	  7.747	29	9	9q34.3	139305112	139318213	+			Q10713	3276	8				MPPA_HUMAN Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens GN=PMPCA PE=1 SV=2 CONCAT=4	Homo sapiens
Q9UNN5	C	canonical	  1.000	  1.000	16	  0.826	13	1	1p32.3	50906709	51425833	-			Q9UNN5	3277	6				FAF1_HUMAN FAS-associated factor 1 OS=Homo sapiens GN=FAF1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q13325	C	canonical	  1.000	  1.000	21	  1.415	11	10	10q23.31	91174343	91180758	+			Q13325	3278	2				IFIT5_HUMAN Interferon-induced protein with tetratricopeptide repeats 5 OS=Homo sapiens GN=IFIT5 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y6D5	C	canonical	  1.000	  1.000	17	  0.251	13	20	20q13.13	47538427	47653230	+			Q9Y6D5	3279	6				BIG2_HUMAN Brefeldin A-inhibited guanine nucleotide-exchange protein 2 OS=Homo sapiens GN=ARFGEF2 PE=1 SV=3 CONCAT=5	Homo sapiens
Q9Y6D6	C	canonical	  1.000	  1.000	16	  0.243	11	8	8q13.2	68109884	68255912	-			Q9Y6D5	3279	6				BIG1_HUMAN Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Homo sapiens GN=ARFGEF1 PE=1 SV=2 CONCAT=3	Homo sapiens
P60484	C	canonical	  1.000	  1.000	4	  0.344	4	10	10q23.31	89622870	89731687	+			P60484	3280	3				PTEN_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN OS=Homo sapiens GN=PTEN PE=1 SV=1 CONCAT=90	Homo sapiens
O15260	C	canonical	  1.000	  1.000	65	  8.393	7	9	9q34.2	136228325	136242970	-			O15260	3281	7				SURF4_HUMAN Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3 CONCAT=1	Homo sapiens
Q9UNW1	C	canonical	  1.000	  1.000	6	  0.344	4	10	10q23.2	89264632	89313145	+			Q9UNW1	3282	5				MINP1_HUMAN Multiple inositol polyphosphate phosphatase 1 OS=Homo sapiens GN=MINPP1 PE=1 SV=1 CONCAT=8	Homo sapiens
P62424	C	canonical	  1.000	  1.000	127	 19.678	30	9	9q34.2	136215069	136218281	+			P62424	3283	3				RL7A_HUMAN 60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2 CONCAT=4	Homo sapiens
Q9H8L6	C	canonical	  1.000	  1.000	38	  1.253	18	10	10q23.2	88695297	88717620	-			Q9H8L6	3284	5				MMRN2_HUMAN Multimerin-2 OS=Homo sapiens GN=MMRN2 PE=1 SV=2 CONCAT=12	Homo sapiens
Q96S44	C	canonical	  1.000	  1.000	6	  0.845	4	20	20q13.12	45313004	45318418	-			Q96S44	3285	2				PRPK_HUMAN TP53-regulating kinase OS=Homo sapiens GN=TP53RK PE=1 SV=2 CONCAT=6	Homo sapiens
Q9NVS2	C	canonical	  1.000	  1.000	8	  0.954	5	6	6p21.1	43639247	43655528	-			Q9NVS2	3286	4				RT18A_HUMAN 28S ribosomal protein S18a, mitochondrial OS=Homo sapiens GN=MRPS18A PE=1 SV=1 CONCAT=4	Homo sapiens
Q9H3K2	C	canonical	  1.000	  1.000	11	  1.136	4	10	10q23.1	85899196	85913001	+			Q9H3K2	3287	5				GHITM_HUMAN Growth hormone-inducible transmembrane protein OS=Homo sapiens GN=GHITM PE=1 SV=2 CONCAT=3	Homo sapiens
Q9UKN8	C	canonical	  1.000	  1.000	16	  0.459	11	9	9q34.13	135545422	135570342	+			Q9UKN8	3288	2				TF3C4_HUMAN General transcription factor 3C polypeptide 4 OS=Homo sapiens GN=GTF3C4 PE=1 SV=2 CONCAT=2	Homo sapiens
Q5T447	C	canonical	  1.000	  1.000	7	  0.231	5	1	1p34.1	45468212	45474223	-			Q5T447	3289	2				HECD3_HUMAN E3 ubiquitin-protein ligase HECTD3 OS=Homo sapiens GN=HECTD3 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9BRX8	C	canonical	  1.000	  1.000	113	 12.507	19	10	10q23.1	82179754	82192753	+			Q9BRX8	3290	3				F213A_HUMAN Redox-regulatory protein FAM213A OS=Homo sapiens GN=FAM213A PE=1 SV=3 CONCAT=1	Homo sapiens
Q13905	C	canonical	  1.000	  1.000	10	  0.287	6	9	9q34.13	134452157	134612925	-			Q13905	3291	15				RPGF1_HUMAN Rap guanine nucleotide exchange factor 1 OS=Homo sapiens GN=RAPGEF1 PE=1 SV=3 CONCAT=2	Homo sapiens
Q9HA47	C	canonical	  1.000	  1.000	5	  0.596	3	9	9q34.13	134399188	134406646	-			Q9HA47	3292	7				UCK1_HUMAN Uridine-cytidine kinase 1 OS=Homo sapiens GN=UCK1 PE=1 SV=1 CONCAT=1	Homo sapiens
P14780	C	canonical	  1.000	  1.000	3	  0.122	3	20	20q13.12	44637547	44645200	+			P14780	3293	2				MMP9_HUMAN Matrix metalloproteinase-9 OS=Homo sapiens GN=MMP9 PE=1 SV=3 CONCAT=20	Homo sapiens
P62166	C	canonical	  1.000	  1.000	4	  0.563	3	9	9q34.11	132934857	132999583	+			P62166	3294	3				NCS1_HUMAN Neuronal calcium sensor 1 OS=Homo sapiens GN=NCS1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q5T013	C	canonical	  1.000	  1.000	11	  1.065	9	1	1p34.2	43916824	43919660	-			Q5T013	3295	13				HYI_HUMAN Putative hydroxypyruvate isomerase OS=Homo sapiens GN=HYI PE=1 SV=2 CONCAT=2	Homo sapiens
P11908	C	canonical	  1.000	  1.000	62	  5.651	16	X	Xp22.2	12809489	12842341	+			P60891	3296	13				PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens GN=PRPS2 PE=1 SV=2 CONCAT=2	Homo sapiens
P60891	C	canonical	  1.000	  1.000	92	  8.385	23	X	Xq22.3	106871737	106894256	+			P60891	3296	13				PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens GN=PRPS1 PE=1 SV=2 CONCAT=19	Homo sapiens
Q9NZ63	C	canonical	  1.000	  1.000	5	  0.484	3	9	9q34.11	132589569	132597554	-			Q9NZ63	3297	3				CI078_HUMAN Uncharacterized protein C9orf78 OS=Homo sapiens GN=C9orf78 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9BV86	C	canonical	  1.000	  1.000	19	  2.676	9	9	9q34.11	132388723	132397771	+			Q9BV86	3298	8				NTM1A_HUMAN N-terminal Xaa-Pro-Lys N-methyltransferase 1 OS=Homo sapiens GN=NTMT1 PE=1 SV=3 CONCAT=2	Homo sapiens
Q9BV19	C	canonical	  1.000	  1.000	7	  0.904	5	1	1p34.2	43232940	43241418	+			Q9BV19	3299	3				CA050_HUMAN Uncharacterized protein C1orf50 OS=Homo sapiens GN=C1orf50 PE=1 SV=2 CONCAT=2	Homo sapiens
Q86VU5	C	canonical	  1.000	  1.000	19	  2.265	7	10	10q22.2	76993727	76995769	-			Q86VU5	3300	3				CMTD1_HUMAN Catechol O-methyltransferase domain-containing protein 1 OS=Homo sapiens GN=COMTD1 PE=1 SV=1 CONCAT=1	Homo sapiens
P16989-2	C	canonical	  1.000	  1.000	71	  8.463	25	12	12p13.2	10851812	10875911	-			P67809	3301	16				YBOX3_HUMAN Isoform 2 of Y-box-binding protein 3 OS=Homo sapiens GN=YBX3	Homo sapiens
P67809	C	canonical	  1.000	  1.000	177	 21.097	27	1	1p34.2	43148098	43168020	+			P67809	3301	16				YBOX1_HUMAN Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=3 CONCAT=2	Homo sapiens
Q9HAB8	C	canonical	  1.000	  1.000	17	  1.386	10	1	1p34.2	42922230	42926085	+			Q9HAB8	3302	6				PPCS_HUMAN Phosphopantothenate--cysteine ligase OS=Homo sapiens GN=PPCS PE=1 SV=2 CONCAT=2	Homo sapiens
Q5SRE5	C	canonical	  1.000	  1.000	12	  0.214	10	9	9q34.11	131709978	131769375	+			Q5SRE5	3303	6				NU188_HUMAN Nucleoporin NUP188 homolog OS=Homo sapiens GN=NUP188 PE=1 SV=1 CONCAT=4	Homo sapiens
P17812	C	canonical	  1.000	  1.000	33	  1.598	19	1	1p34.2	41448833	41477451	+			P17812	3304	3				PYRG1_HUMAN CTP synthase 1 OS=Homo sapiens GN=CTPS1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9H147	C	canonical	  1.000	  1.000	2	  0.155	2	20	20q13.12	44420576	44440066	+			Q9H147	3305	8				TDIF1_HUMAN Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Homo sapiens GN=DNTTIP1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9NVG8	C	canonical	  1.000	  1.000	17	  1.013	11	9	9q34.11	131549628	131572703	+			Q9NVG8	3306	3				TBC13_HUMAN TBC1 domain family member 13 OS=Homo sapiens GN=TBC1D13 PE=1 SV=3 CONCAT=2	Homo sapiens
Q01105	C	canonical	  1.000	  1.000	146	 20.566	23	9	9q34.11	131451505	131458667	+			Q01105	3307	10				SET_HUMAN Protein SET OS=Homo sapiens GN=SET PE=1 SV=3 CONCAT=2	Homo sapiens
Q13813-3	C	canonical	  1.000	  1.000	6106	 67.100	341	9	9q33-q34	0	0	 			Q13813-3	3308	12				SPTN1_HUMAN Isoform 3 of Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1	Homo sapiens
O75844	C	canonical	  1.000	  1.000	13	  0.916	9	1	1p34.2	40723779	40759856	+			O75844	3309	2				FACE1_HUMAN CAAX prenyl protease 1 homolog OS=Homo sapiens GN=ZMPSTE24 PE=1 SV=2 CONCAT=5	Homo sapiens
Q15785	C	canonical	  1.000	  1.000	8	  0.689	4	20	20q13.12	43570771	43589127	-			Q15785	3310	2				TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens GN=TOMM34 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9P291	C	canonical	  1.000	  1.000	16	  0.992	8	X	Xq22.1	100805514	100809683	+			Q9P291	3311	2				ARMX1_HUMAN Armadillo repeat-containing X-linked protein 1 OS=Homo sapiens GN=ARMCX1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96BP2	C	canonical	  1.000	  1.000	2	  0.516	2	10	10q22.2	75541821	75543410	+			Q96BP2	3312	2				CHCH1_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 1 OS=Homo sapiens GN=CHCHD1 PE=1 SV=1 CONCAT=1	Homo sapiens
P00813	C	canonical	  1.000	  1.000	3	  0.211	3	20	20q13.12	43248163	43280383	-			P00813	3313	3				ADA_HUMAN Adenosine deaminase OS=Homo sapiens GN=ADA PE=1 SV=3 CONCAT=38	Homo sapiens
O60220	C	canonical	  1.000	  1.000	12	  3.099	5	X	Xq22.1	100600649	100604184	-			O60220	3314	2				TIM8A_HUMAN Mitochondrial import inner membrane translocase subunit Tim8 A OS=Homo sapiens GN=TIMM8A PE=1 SV=1 CONCAT=2	Homo sapiens
Q9Y3D3	C	canonical	  1.000	  1.000	13	  2.014	7	10	10q22.2	75008601	75012451	-			Q9Y3D3	3315	3				RT16_HUMAN 28S ribosomal protein S16, mitochondrial OS=Homo sapiens GN=MRPS16 PE=1 SV=1 CONCAT=6	Homo sapiens
Q8WXX5	C	canonical	  1.000	  1.000	29	  3.457	11	10	10q22.2	75002582	75008620	-			Q8WXX5	3316	2				DNJC9_HUMAN DnaJ homolog subfamily C member 9 OS=Homo sapiens GN=DNAJC9 PE=1 SV=1 CONCAT=1	Homo sapiens
O95905	C	canonical	  1.000	  1.000	3	  0.150	3	10	10q22.1	74893414	74927817	-			O95905	3317	5				SGT1_HUMAN Protein SGT1 OS=Homo sapiens GN=ECD PE=1 SV=1 CONCAT=6	Homo sapiens
Q9HB90	C	canonical	  1.000	  1.000	18	  1.268	12	1	1p34.3	39303870	39325495	-			Q9HB90	3318	8				RRAGC_HUMAN Ras-related GTP-binding protein C OS=Homo sapiens GN=RRAGC PE=1 SV=1 CONCAT=2	Homo sapiens
Q12874	C	canonical	  1.000	  1.000	71	  4.584	29	1	1p34.3	38422647	38456593	-			Q12874	3319	5				SF3A3_HUMAN Splicing factor 3A subunit 3 OS=Homo sapiens GN=SF3A3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8NE86	C	canonical	  1.000	  1.000	10	  0.861	6	10	10q22.1	74451901	74647452	+			Q8NE86	3320	4				MCU_HUMAN Calcium uniporter protein, mitochondrial OS=Homo sapiens GN=MCU PE=1 SV=1 CONCAT=1	Homo sapiens
P82914	C	canonical	  1.000	  1.000	7	  0.723	6	1	1p34.3	36921319	36930038	-			P82914	3321	2				RT15_HUMAN 28S ribosomal protein S15, mitochondrial OS=Homo sapiens GN=MRPS15 PE=1 SV=1 CONCAT=3	Homo sapiens
O43617	C	canonical	  1.000	  1.000	9	  1.395	4	1	1p34.3	36602655	36615098	-			O43617	3322	3				TPPC3_HUMAN Trafficking protein particle complex subunit 3 OS=Homo sapiens GN=TRAPPC3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q6UXV4	C	canonical	  1.000	  1.000	212	 21.899	24	X	Xq21.1	84258832	84343069	+			Q6UXV4	3323	2				APOOL_HUMAN Apolipoprotein O-like OS=Homo sapiens GN=APOOL PE=1 SV=1 CONCAT=6	Homo sapiens
Q9NX46	C	canonical	  1.000	  1.000	16	  1.458	8	1	1p34.3	36554476	36559533	+			Q9NX46	3324	3				ARHL2_HUMAN Poly(ADP-ribose) glycohydrolase ARH3 OS=Homo sapiens GN=ADPRHL2 PE=1 SV=1 CONCAT=5	Homo sapiens
O95470	C	canonical	  1.000	  1.000	23	  1.273	11	10	10q22.1	72575726	72640930	+			O95470	3325	3				SGPL1_HUMAN Sphingosine-1-phosphate lyase 1 OS=Homo sapiens GN=SGPL1 PE=1 SV=3 CONCAT=3	Homo sapiens
Q15181	C	canonical	  1.000	  1.000	119	 10.244	28	10	10q22.1	71962586	71993183	-			Q15181	3326	2				IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens GN=PPA1 PE=1 SV=2 CONCAT=3	Homo sapiens
P49721	C	canonical	  1.000	  1.000	123	 17.326	26	1	1p34.3	36067185	36107445	-			P49721	3327	4				PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NR31	C	canonical	  1.000	  1.000	79	 11.128	19	10	10q22.1	71909960	71922787	-			Q9NR31	3328	13				SAR1A_HUMAN GTP-binding protein SAR1a OS=Homo sapiens GN=SAR1A PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y6B6	C	canonical	  1.000	  1.000	51	  7.184	16	5	5q31.1	133936834	133968678	-			Q9NR31	3328	13				SAR1B_HUMAN GTP-binding protein SAR1b OS=Homo sapiens GN=SAR1B PE=1 SV=1 CONCAT=8	Homo sapiens
P61764	C	canonical	  1.000	  1.000	21	  0.986	16	9	9q34.11	130374568	130454995	+			P61764	3329	4				STXB1_HUMAN Syntaxin-binding protein 1 OS=Homo sapiens GN=STXBP1 PE=1 SV=1 CONCAT=5	Homo sapiens
Q96TA1	C	canonical	  1.000	  1.000	41	  1.765	22	9	9q33.3	130267622	130331367	-			Q96TA1	3330	4				NIBL1_HUMAN Niban-like protein 1 OS=Homo sapiens GN=FAM129B PE=1 SV=3 CONCAT=1	Homo sapiens
P00558	C	canonical	  1.000	  1.000	1705	105.675	91	X	Xq21.1	77359671	77384793	+			P00558	3331	7				PGK1_HUMAN Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3 CONCAT=14	Homo sapiens
P46100	C	canonical	  1.000	  1.000	16	  0.203	13	X	Xq13.1-q21.1	0	0	 			P46100	3332	10				ATRX_HUMAN Transcriptional regulator ATRX OS=Homo sapiens GN=ATRX PE=1 SV=5 CONCAT=41	Homo sapiens
Q9BVG4	C	canonical	  1.000	  1.000	18	  2.145	12	X	Xq13.3	75392771	75398039	+			Q9BVG4	3333	2				PBDC1_HUMAN Protein PBDC1 OS=Homo sapiens GN=PBDC1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96P16	C	canonical	  1.000	  1.000	15	  1.367	7	18	18q12.2	33605561	33647519	-			Q9NQG5	3334	9				RPR1A_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Homo sapiens GN=RPRD1A PE=1 SV=1 CONCAT=4	Homo sapiens
Q9NQG5	C	canonical	  1.000	  1.000	67	  6.488	18	20	20q11.23	36661948	36720768	+			Q9NQG5	3334	9				RPR1B_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens GN=RPRD1B PE=1 SV=1 CONCAT=2	Homo sapiens
Q8N1G2	C	canonical	  1.000	  1.000	7	  0.217	7	6	6p21.2	37400996	37449282	+			Q8N1G2	3335	6				CMTR1_HUMAN Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 OS=Homo sapiens GN=CMTR1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q09028-2	C	canonical	  1.000	  1.000	53	  4.322	22	1	1p35.1	33116835	33146258	+			Q16576	3336	24				RBBP4_HUMAN Isoform 2 of Histone-binding protein RBBP4 OS=Homo sapiens GN=RBBP4	Homo sapiens
Q16576	C	canonical	  1.000	  1.000	66	  5.113	20	X	Xp22.2	16862777	16888009	-			Q16576	3336	24				RBBP7_HUMAN Histone-binding protein RBBP7 OS=Homo sapiens GN=RBBP7 PE=1 SV=1 CONCAT=2	Homo sapiens
O00743	C	canonical	  1.000	  1.000	24	  2.188	9	9	9q33.3	127908852	127952097	-			O00743	3337	5				PPP6_HUMAN Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens GN=PPP6C PE=1 SV=1 CONCAT=2	Homo sapiens
Q6Y7W6	C	canonical	  1.000	  1.000	13	  0.366	13	2	2q37.1	0	0	 			Q6Y7W6	3338	25				PERQ2_HUMAN PERQ amino acid-rich with GYF domain-containing protein 2 OS=Homo sapiens GN=GIGYF2 PE=1 SV=1 CONCAT=14	Homo sapiens
Q13347	C	canonical	  1.000	  1.000	77	  5.966	21	1	1p35.1	32687971	32697205	+			Q13347	3339	2				EIF3I_HUMAN Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens GN=EIF3I PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NZJ7	C	canonical	  1.000	  1.000	51	  3.763	15	6	6pter-p24.1	0	0	 			Q9NZJ7	3340	8				MTCH1_HUMAN Mitochondrial carrier homolog 1 OS=Homo sapiens GN=MTCH1 PE=1 SV=1 CONCAT=1	Homo sapiens
O60684	C	canonical	  1.000	  1.000	56	  3.337	22	1	1p35.1	32573639	32642169	+			O60684	3341	17				IMA7_HUMAN Importin subunit alpha-7 OS=Homo sapiens GN=KPNA6 PE=1 SV=1 CONCAT=1	Homo sapiens
P52294	C	canonical	  1.000	  1.000	38	  2.453	14	3	3q21.1	122140796	122233775	-			O60684	3341	17				IMA5_HUMAN Importin subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3 CONCAT=3	Homo sapiens
P62701	C	canonical	  1.000	  1.000	165	 17.044	38	X	Xq13.1	71491892	71497150	-			P62701	3342	12				RS4X_HUMAN 40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2 CONCAT=2	Homo sapiens
Q9Y3P9	C	canonical	  1.000	  1.000	26	  0.746	16	9	9q33.2	125703288	125867145	+			Q9Y3P9	3343	16				RBGP1_HUMAN Rab GTPase-activating protein 1 OS=Homo sapiens GN=RABGAP1 PE=1 SV=3 CONCAT=1	Homo sapiens
Q9Y237	C	canonical	  1.000	  1.000	8	  1.771	4	X	Xq13	0	0	 			Q9Y237	3344	8				PIN4_HUMAN Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Homo sapiens GN=PIN4 PE=1 SV=1 CONCAT=1	Homo sapiens
O15294	C	canonical	  1.000	  1.000	34	  0.976	22	X	Xq13.1	70752973	70793666	+			O15294	3345	6				OGT1_HUMAN UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens GN=OGT PE=1 SV=3 CONCAT=3	Homo sapiens
Q14671-2	C	canonical	  1.000	  1.000	8	  0.275	7	1	1p35.2	31404353	31538545	-			Q14671-2	3346	13				PUM1_HUMAN Isoform 2 of Pumilio homolog 1 OS=Homo sapiens GN=PUM1	Homo sapiens
O95460	C	canonical	  0.737	  1.000	3	  0.126	3	20	20q13.1-q13.2	0	0	 			P21941	3347	6				MATN4_HUMAN Matrilin-4 OS=Homo sapiens GN=MATN4 PE=1 SV=3 CONCAT=9	Homo sapiens
P21941	C	canonical	  1.000	  1.000	33	  1.826	19	1	1p35.2	31184124	31196434	-			P21941	3347	6				MATN1_HUMAN Cartilage matrix protein OS=Homo sapiens GN=MATN1 PE=1 SV=1 CONCAT=6	Homo sapiens
