NextprotID	SeqLength	MW	IsoPoint	TMDomains	SubcellLocations	Diseases	ProteinExistence	Chr
NX_O75610	366	40880	8.6	0	Secreted	NA	PE1	1
NX_O75616	437	48350	9.05	0	Cytosol;Mitochondrion inner membrane;Mitochondrion matrix;Mitochondrion	Perrault syndrome 6	PE1	17
NX_O75618	318	36794	9.07	0	Nucleus;Cytoplasm;Nucleolus	NA	PE1	1
NX_O75626	825	91771	8.76	0	Nucleus;Nucleolus;Nucleus;Cytoplasm	NA	PE1	6
NX_O75628	298	32947	9.02	0	NA	NA	PE1	20
NX_O75629	220	24075	7.06	0	Cytoplasmic vesicle;Cytoskeleton;Secreted	NA	PE1	1
NX_O75631	287	30670	4.69	1	Nucleus membrane;Nucleus;Endoplasmic reticulum membrane	NA	PE1	22
NX_O75635	380	42905	6.34	0	Endoplasmic reticulum;Mitochondrion;Cytoplasm	Keratoderma, palmoplantar, Nagashima type	PE1	18
NX_O75636	299	32903	6.2	0	Secreted	Ficolin 3 deficiency	PE1	1
NX_O75638	210	21061	10.02	0	Centrosome	NA	PE1	X
NX_O75643	2136	244508	5.73	0	Nucleus;Nucleoplasm	Retinitis pigmentosa 33	PE1	2
NX_O75648	421	47745	8.24	0	Mitochondrion;Nucleoplasm;Mitochondrion	Liver failure, infantile, transient	PE1	22
NX_O75663	272	31444	5.6	0	Cytosol;Cytoplasmic vesicle;Cytoplasm	NA	PE1	1
NX_O75665	1012	116671	5.82	0	Centriole;Cytoskeleton;Cilium basal body;Nucleus;Centriolar satellite	Retinitis pigmentosa 23;Joubert syndrome 10;Simpson-Golabi-Behmel syndrome 2;Orofaciodigital syndrome 1	PE1	X
NX_O75674	476	52989	5.11	0	Golgi stack;Endosome membrane;Cytoplasm;Membrane	NA	PE1	17
NX_O75676	772	85606	8.51	0	Nucleus;Cytosol;Nucleus	NA	PE1	11
NX_O75677	317	35491	7.49	0	NA	NA	PE2	22
NX_O75678	378	42077	8.08	0	NA	NA	PE2	22
NX_O75679	317	35386	7.43	0	Cytoplasm;Nucleus	NA	PE1	22
NX_O75683	361	41450	10.65	0	Nucleolus;Nucleolus;Nucleoplasm;Nucleus	NA	PE1	9
NX_O75688	479	52643	4.95	0	Cytosol;Membrane;Cytosol;Nucleolus	NA	PE1	2
NX_O75689	374	43395	9.1	0	Cell membrane;Cytosol;Nucleus;Cytoplasm	NA	PE1	7
NX_O75690	187	17519	8.24	0	NA	NA	PE1	11
NX_O75691	2785	318385	7.07	0	Nucleolus;Cell membrane;Nucleolus	NA	PE1	12
NX_O75694	1391	155199	5.78	0	Nucleus membrane;Nuclear pore complex;Nucleus membrane;Nucleus membrane	Atrial fibrillation, familial, 15	PE1	5
NX_O75695	350	39641	5	0	Cell membrane;Cilium;Cell membrane;Nucleus;Nucleoplasm	Retinitis pigmentosa 2	PE1	X
NX_O75711	98	11081	6.23	0	Secreted	NA	PE1	4
NX_O75712	270	30818	8.94	4	Cell junction;Cytoplasmic vesicle;Cell membrane;Gap junction	Erythrokeratodermia variabilis;Deafness, autosomal dominant, 2B	PE1	1
NX_O75715	221	25202	8.83	0	Secreted	NA	PE1	6
NX_O75716	305	34656	6.42	0	Membrane;Perinuclear region;Cytosol	NA	PE1	2
NX_O75717	1129	125967	5.42	0	Nucleoplasm;Nucleoplasm	NA	PE1	14
NX_O75718	401	46562	5.5	0	Cytosol;Cytoskeleton;Extracellular matrix;Cytoskeleton	Osteogenesis imperfecta 7	PE1	3
NX_O75746	678	74762	8.57	6	Mitochondrion inner membrane	Epileptic encephalopathy, early infantile, 39	PE1	2
NX_O75747	1445	165715	6.46	0	Membrane	NA	PE1	12
NX_O75751	556	61280	8.92	7	Cytoplasmic vesicle;Cytosol;Nucleoplasm;Membrane	NA	PE1	6
NX_O75752	331	39512	7.67	1	Cytoplasmic vesicle;Golgi apparatus membrane	NA	PE1	3
NX_O75762	1119	127501	6.69	6	Cell membrane	Episodic pain syndrome, familial, 1	PE1	8
NX_O75764	348	38972	9.32	0	Nucleoplasm;Cytoplasmic vesicle;Nucleus	NA	PE1	1
NX_O75771	328	35049	5.89	0	Telomere;Nucleus;Centrosome	Breast-ovarian cancer, familial, 4	PE1	17
NX_O75781	387	42076	4.94	0	Nucleus;Axon;Dendrite;Filopodium membrane;Dendritic spine;Basolateral cell membrane;Apicolateral cell membrane;Cell membrane;Cell membrane	NA	PE1	19
NX_O75783	438	48314	8.04	7	Nucleoplasm;Membrane	NA	PE1	16
NX_O75787	350	39008	5.76	1	Membrane	Parkinsonism with spasticity, X-linked;Mental retardation, X-linked, with epilepsy	PE1	X
NX_O75791	330	37909	6.44	0	Nucleus;Cytoplasm;Endosome	NA	PE1	22
NX_O75792	299	33395	5.14	0	Nucleus;Cytosol;Nucleus	Aicardi-Goutieres syndrome 4	PE1	19
NX_O75794	336	39135	4.64	0	Nucleoplasm;Cytosol;Cytoplasm;Golgi apparatus	NA	PE1	10
NX_O75795	530	61095	8.76	1	Microsome membrane;Endoplasmic reticulum membrane	NA	PE1	4
NX_O75800	440	50344	5.81	0	Cytoplasm;Cytoplasm;Centriolar satellite;Cytosol;Cell membrane	Ciliary dyskinesia, primary, 22	PE1	3
NX_O75807	674	73478	4.55	0	Mitochondrion outer membrane;Endoplasmic reticulum membrane;Cytoplasmic vesicle	NA	PE1	19
NX_O75808	1086	117314	6.27	0	Nucleus	NA	PE1	16
NX_O75815	825	92566	8.19	0	Centrosome;Cytosol;Cell membrane	NA	PE1	1
NX_O75817	140	15651	9.09	0	Cytoplasm;Nucleolus;Cytoplasmic vesicle;Nucleolus;Cytoplasmic granule	NA	PE1	7
NX_O75818	363	41834	6.21	0	Nucleolus;Nucleoplasm	NA	PE1	6
NX_O75820	626	72976	8.85	0	Nucleus;Cytoskeleton	NA	PE1	9
NX_O75821	320	35611	5.87	0	Cytosol;Perinuclear region;Nucleus;Cytoplasm	NA	PE1	19
NX_O75822	258	29062	4.72	0	Cytosol;Cytoplasm	NA	PE1	15
NX_O75828	277	30850	5.82	0	Cytosol;Cytoplasm;Nucleoplasm	NA	PE1	21
NX_O75829	334	37102	7.5	1	Endomembrane system;Extracellular matrix	NA	PE1	13
NX_O75830	405	46145	5.08	0	Secreted	NA	PE1	3
NX_O75832	226	24428	5.71	0	Cytosol;Cytoplasm;Nucleus;Cytoskeleton	NA	PE1	X
NX_O75838	187	21644	4.48	0	Cytoplasm;Stereocilium;Photoreceptor inner segment;Photoreceptor outer segment;Sarcolemma	Deafness, autosomal recessive, 48;Usher syndrome 1J	PE1	15
NX_O75840	302	33362	8.19	0	Golgi apparatus;Nucleus	NA	PE1	2
NX_O75841	260	29643	5.16	4	Membrane	NA	PE1	3
NX_O75843	785	87117	6.09	0	Golgi apparatus membrane;Cytoplasmic vesicle membrane;Endosome membrane	NA	PE1	14
NX_O75844	475	54813	7.11	7	Endoplasmic reticulum membrane;Cytosol;Nucleus inner membrane;Golgi apparatus	Mandibuloacral dysplasia with type B lipodystrophy;Lethal tight skin contracture syndrome	PE1	1
NX_O75845	299	35301	7.85	4	Nucleoplasm;Cell membrane;Cytosol;Endoplasmic reticulum membrane;Endoplasmic reticulum	Lathosterolosis	PE1	11
NX_O75864	691	74767	4.97	0	Cytosol	NA	PE1	19
NX_O75865	159	17605	5.14	0	cis-Golgi network;Endoplasmic reticulum;Golgi apparatus	NA	PE1	19
NX_O75871	244	25909	6.03	1	Membrane	NA	PE1	19
NX_O75874	414	46659	6.53	0	Cytosol;Cytoplasm;Peroxisome;Nucleus;Cytoplasm	Glioma	PE1	2
NX_O75879	557	61864	8.85	0	Mitochondrion;Mitochondrion	NA	PE1	4
NX_O75880	301	33814	9.01	0	Mitochondrion	Mitochondrial complex IV deficiency	PE1	17
NX_O75881	506	58256	8.2	0	Endoplasmic reticulum membrane;Microsome membrane	Congenital bile acid synthesis defect 3;Spastic paraplegia 5A, autosomal recessive	PE1	8
NX_O75882	1429	158537	7.24	1	Secreted;Cell membrane;Cytosol	NA	PE1	20
NX_O75884	186	21000	5.79	0	Nucleoplasm;Nucleus;Cytoplasm	NA	PE1	20
NX_O75886	525	58164	4.94	0	Cytoplasm;Nucleoplasm;Cytoplasmic vesicle;Cytosol;Cytoplasm;Early endosome membrane	NA	PE1	2
NX_O75888	250	27433	9.67	0	Secreted	NA	PE1	17
NX_O75891	902	98829	5.63	0	Cytosol;Cytoplasm	NA	PE1	3
NX_O75896	110	12074	9.69	0	Cytosol;Cytoplasmic vesicle	NA	PE1	3
NX_O75897	302	35520	8.22	0	Cytoplasm;Cytosol	NA	PE1	2
NX_O75899	941	105821	8.89	7	Cell membrane;Postsynaptic cell membrane	NA	PE1	9
NX_O75900	390	43935	9.94	1	Endoplasmic reticulum membrane;Membrane	NA	PE1	1
NX_O75901	435	50021	5.2	0	Endosome	NA	PE1	12
NX_O75907	488	55278	9.41	3	Endoplasmic reticulum membrane;Nucleolus;Endoplasmic reticulum	Diarrhea 7	PE1	8
NX_O75908	522	59896	8.96	5	Endoplasmic reticulum membrane	NA	PE1	12
NX_O75909	580	64240	8.6	0	Nucleoplasm;Nucleus	NA	PE1	14
NX_O75911	302	33548	9.07	4	Mitochondrion;Membrane;Nucleolus	NA	PE1	1
NX_O75912	1065	116997	7.98	0	Cytoplasm;Nucleus	NA	PE1	7
NX_O75914	559	62310	5.33	0	Cytosol;Cytoplasm	Mental retardation, X-linked 30	PE1	X
NX_O75915	188	21615	9.77	4	Endoplasmic reticulum membrane;Cell membrane;Cytoplasm;Cytoskeleton;Endoplasmic reticulum	NA	PE1	3
NX_O75916	674	76966	9.42	0	Nucleoplasm;Membrane	Prolonged electroretinal response suppression	PE1	17
NX_O75920	110	12349	9.79	0	Nucleus	NA	PE2	5
NX_O75923	2080	237295	5.44	1	Microtubule organizing center;Cell membrane;Cell membrane;Sarcolemma;Cytoplasmic vesicle membrane	Limb-girdle muscular dystrophy 2B;Miyoshi muscular dystrophy 1;Distal myopathy with anterior tibial onset	PE1	2
NX_O75925	651	71836	6.9	0	Nucleus speckle;PML body;Cytoskeleton	NA	PE1	15
NX_O75928	621	68240	7.47	0	Nucleoplasm;PML body;Nucleus speckle;Nucleus	NA	PE1	18
NX_O75934	225	26131	5.48	0	Nucleus speckle;Centrosome;Nucleolus	NA	PE1	1
NX_O75935	186	21119	5.37	0	Cytoplasm;Midbody;Cleavage furrow;Spindle;Kinetochore;Centrosome;Nucleolus;Cytosol	NA	PE1	9
NX_O75936	387	44715	6.28	0	Cytoplasm	NA	PE1	11
NX_O75937	253	29842	9.04	0	Nucleoplasm;Nucleus	NA	PE1	1
NX_O75940	238	26711	6.78	0	Nucleus;Nucleus;Nucleus speckle;Cajal body	NA	PE1	10
NX_O75943	681	77055	6.63	0	Nucleus;Cytoplasm;Nucleus;Nucleoplasm	NA	PE1	5
NX_O75947	161	18491	5.21	0	Mitochondrion inner membrane;Mitochondrion;Mitochondrion;Nucleoplasm	NA	PE1	17
NX_O75949	473	52605	8.29	2	Membrane	NA	PE2	X
NX_O75951	148	16956	5.73	0	Flagellum;Cell surface;Secreted	NA	PE1	17
NX_O75952	493	52774	4.51	0	Cytosol;Cytoskeleton;Flagellum;Nucleus;Nucleus;Cytoplasm	NA	PE1	18
NX_O75953	348	39133	9.12	0	Nucleus;Cytosol	NA	PE1	9
NX_O75954	239	26779	7.89	4	Cytosol;Golgi apparatus;Nucleoplasm;Membrane	NA	PE1	12
NX_O75955	427	47355	7.08	0	Cell membrane;Endosome;Caveola;Melanosome;Membrane raft;Cytoplasmic vesicle;Cell membrane;Golgi apparatus	NA	PE1	6
NX_O75956	126	13101	9.51	0	Nucleoplasm;Nucleus;Cytoplasm	NA	PE1	11
NX_O75962	3097	346900	5.94	0	Cytoplasm;Cytosol;Cytoplasmic vesicle	Mental retardation, autosomal dominant 44	PE1	5
NX_O75964	103	11428	9.65	0	Mitochondrion;Mitochondrion;Mitochondrion inner membrane	NA	PE1	11
NX_O75969	853	94751	5.84	0	Acrosome	NA	PE1	12
NX_O75970	2070	221618	4.95	0	Postsynaptic density;Apical cell membrane;Cell membrane;Tight junction;Synapse;Synaptosome;Dendrite	Hydrocephalus, non-syndromic, autosomal recessive 2	PE1	9
NX_O75971	98	11328	4.55	0	Nucleus;Nucleus	NA	PE1	15
NX_O75973	258	26453	5.32	0	Secreted	NA	PE1	17
NX_O75976	1380	152931	5.68	1	Nucleus membrane;Nucleoplasm;Nucleus speckle;Cell membrane	NA	PE1	17
NX_O75995	380	41595	5.17	0	NA	NA	PE1	X
NX_O76000	313	35543	8.77	7	Cell membrane	NA	PE3	6
NX_O76001	311	34950	7.6	7	Cell membrane	NA	PE1	6
NX_O76002	312	35204	8.5	7	Cell membrane	NA	PE2	6
NX_O76003	335	37432	5.31	0	Cytosol;Cell cortex;Z line	NA	PE1	10
NX_O76009	404	45940	4.78	0	NA	NA	PE1	17
NX_O76011	436	49424	5.01	0	Nucleus;Cytoplasmic vesicle	NA	PE1	17
NX_O76013	467	52247	4.9	0	NA	NA	PE1	17
NX_O76014	449	49747	4.9	0	NA	NA	PE1	17
NX_O76015	456	50480	4.79	0	NA	NA	PE1	17
NX_O76021	490	54973	10.13	0	Nucleolus;Nucleolus	NA	PE1	16
NX_O76024	890	100292	8.34	11	Endoplasmic reticulum membrane	Wolfram syndrome 1;Wolfram-like syndrome autosomal dominant;Cataract 41;Deafness, autosomal dominant, 6	PE1	4
NX_O76027	345	38364	5.53	0	Cytosol;Nucleus speckle	NA	PE1	1
NX_O76031	633	69224	7.51	0	Mitochondrion;Mitochondrion nucleoid;Mitochondrion	NA	PE1	15
NX_O76036	304	34481	7.63	1	Cell membrane;Endoplasmic reticulum	NA	PE1	19
NX_O76038	276	32040	5.25	0	Cytoplasm;Secreted;Secretory vesicle membrane	NA	PE1	6
NX_O76039	1030	115538	9.58	0	Nucleus;Nucleoplasm	Epileptic encephalopathy, early infantile, 2	PE1	X
NX_O76041	1014	116453	7.89	0	Cytoplasm	NA	PE1	10
NX_O76042	136	14968	8.57	0	NA	NA	PE5	3
NX_O76050	574	61860	8.89	0	Postsynaptic density;Perinuclear region;Cell membrane;Perikaryon;Dendrite	NA	PE1	10
NX_O76054	403	46145	7.95	0	Nucleus;Cytosol;Cytoplasm;Nucleus	NA	PE1	22
NX_O76061	302	33249	6.93	0	Endoplasmic reticulum;Secreted	NA	PE1	5
NX_O76062	418	46406	9.05	7	Endoplasmic reticulum membrane;Microsome membrane;Cytoplasmic vesicle;Endoplasmic reticulum	NA	PE1	11
NX_O76064	485	55518	7.08	0	Nucleus;Telomere;Midbody;Nucleus;Cytosol;Cytoplasm	NA	PE1	6
NX_O76070	127	13331	4.89	0	Spindle;Golgi apparatus;Cell membrane;Perinuclear region;Centrosome	NA	PE1	10
NX_O76071	339	37840	4.81	0	Cytosol;Nucleoplasm	NA	PE1	2
NX_O76074	875	99985	5.74	0	Cytosol	NA	PE1	4
NX_O76075	338	39110	9.2	0	Nucleus;Cytoplasm;Nucleolus;Nucleus	NA	PE1	1
NX_O76076	250	26825	8.32	0	Secreted	NA	PE1	20
NX_O76080	213	23132	8.86	0	Cytoplasm;Nucleoplasm;Cytosol	NA	PE1	9
NX_O76081	388	43692	6.48	0	Membrane;Nucleus;Cytoplasm	NA	PE1	8
NX_O76082	557	62752	8.07	12	Mitochondrion;Membrane	Systemic primary carnitine deficiency	PE1	5
NX_O76083	593	68493	5.85	0	Cytoplasm;Ruffle membrane;Nucleoplasm;Cytoplasmic vesicle;Perinuclear region;Golgi apparatus;Endoplasmic reticulum;Sarcolemma	NA	PE1	21
NX_O76087	117	12978	4.3	0	NA	NA	PE2	X
NX_O76090	585	67684	6.43	4	Cell membrane;Basolateral cell membrane	Retinitis pigmentosa 50;Bestrophinopathy, autosomal recessive;Macular dystrophy, vitelliform, 2;Vitreoretinochoroidopathy, autosomal dominant	PE1	11
NX_O76093	207	23989	9.86	0	Secreted	NA	PE1	5
NX_O76094	671	74606	9.31	0	Endoplasmic reticulum;Cytoplasm	Bone marrow failure syndrome 1	PE1	4
NX_O76095	146	16358	8.67	1	Membrane;Spindle;Centrosome;Cytoplasm;Mitochondrion;Cytoplasmic vesicle;Cytoskeleton	NA	PE1	1
NX_O76096	145	16454	8.82	0	Cytoplasm;Secreted	NA	PE1	20
NX_O76099	320	35519	7.55	7	Cell membrane	NA	PE2	19
NX_O76100	309	34406	8.02	7	Cell membrane	NA	PE3	19
NX_O77932	396	44929	7.6	0	Cytosol;Cell membrane;Nucleus;Nucleoplasm	NA	PE1	6
NX_O94759	1503	171198	7.27	6	Cell membrane;Perikaryon;Cell projection;Nucleus membrane;Lysosome;Cytoplasmic vesicle	NA	PE1	21
NX_O94760	285	31122	5.53	0	Cell membrane;Cytosol;Nucleolus	NA	PE1	1
NX_O94761	1208	133077	8.45	0	Nucleus;Cytoplasm;Nucleus	RAPADILINO syndrome;Baller-Gerold syndrome;Rothmund-Thomson syndrome	PE1	8
NX_O94762	991	108858	8.86	0	Cytosol;Nucleus;Nucleoplasm;Cytoplasm	NA	PE1	17
NX_O94763	535	59832	4.92	0	Cytosol;Mitochondrion;Nucleoplasm;Cytoplasm;Nucleus;Dendrite	NA	PE1	19
NX_O94766	335	37122	8.4	1	Golgi apparatus membrane;cis-Golgi network	Multiple joint dislocations, short stature, and craniofacial dysmorphism with or without congenital heart defects	PE1	11
NX_O94768	372	42344	5.13	0	Cytosol;Cell membrane;Nucleus;Cell membrane;Endoplasmic reticulum-Golgi intermediate compartment	NA	PE1	2
NX_O94769	699	79789	5.3	0	Extracellular matrix	NA	PE1	9
NX_O94772	140	14669	6.91	0	Cell membrane	NA	PE1	8
NX_O94776	668	75023	9.7	0	Nucleus;Nucleoplasm	NA	PE1	11
NX_O94777	84	9312	9.82	2	Endoplasmic reticulum membrane	Congenital disorder of glycosylation 1U	PE1	9
NX_O94778	261	27381	6.41	6	Membrane	NA	PE2	16
NX_O94779	1100	120686	5.99	0	Cell membrane;Cytosol	NA	PE1	11
NX_O94782	785	88207	5.37	0	Nucleus;Nucleoplasm;Nucleus	NA	PE1	1
NX_O94788	518	56724	5.79	0	Cytoplasm	NA	PE1	15
NX_O94804	968	112135	6.52	0	Cell membrane	Testicular germ cell tumor	PE1	5
NX_O94805	426	46877	5.48	0	Nucleus;Nucleolus	NA	PE1	7
NX_O94806	890	100471	6.42	0	Cytosol;Cytoplasm;Membrane;Nucleoplasm	NA	PE1	2
NX_O94808	682	76931	7.03	0	Cytoplasmic vesicle	NA	PE1	5
NX_O94810	467	52946	8.99	0	NA	NA	PE1	16
NX_O94811	219	23694	9.48	0	Cytoplasm;Cytoskeleton;Cytosol;Mitochondrion;Nucleus	NA	PE1	5
NX_O94812	1187	131901	5.95	0	NA	NA	PE1	16
NX_O94813	1529	169870	6.8	0	Secreted	NA	PE1	4
NX_O94817	140	15113	5.01	0	Cytoplasm;Preautophagosomal structure membrane	NA	PE1	5
NX_O94818	638	71357	5.42	0	Nucleus;Nucleolus	NA	PE1	18
NX_O94819	623	65720	5.78	0	Cytoskeleton	NA	PE1	8
NX_O94822	1766	200552	5.89	0	Cytosol	NA	PE1	21
NX_O94823	1461	165391	6.46	10	Cytoplasmic vesicle membrane;Endoplasmic reticulum membrane	NA	PE1	5
NX_O94826	608	67455	6.75	1	Cell membrane;Mitochondrion;Mitochondrion;Mitochondrion outer membrane	NA	PE1	3
NX_O94827	1062	117451	5.93	0	Nucleus;Cytoplasm;Cell membrane;Perinuclear region;Cell junction;Lamellipodium	Charcot-Marie-Tooth disease, recessive, intermediate type, C;Distal spinal muscular atrophy, autosomal recessive, 4	PE1	1
NX_O94829	963	108195	5.15	0	Cytoplasm;Nucleus	NA	PE1	1
NX_O94830	711	81032	5.23	0	Cytosol;Cytosol;Endoplasmic reticulum-Golgi intermediate compartment;Microtubule organizing center;cis-Golgi network	Spastic paraplegia 54, autosomal recessive	PE1	8
NX_O94832	1006	116202	9.44	0	Cytosol	NA	PE1	17
NX_O94842	621	66195	4.92	0	Nucleus;Nucleus;Nucleolus;Cytoplasmic vesicle;Nucleus	NA	PE1	14
NX_O94844	696	79417	6.42	0	Cytosol;Nucleoplasm	NA	PE1	10
NX_O94850	711	75996	10.18	0	Cytosol;Nucleoplasm;Dendritic spine membrane;Cytoplasm;Endoplasmic reticulum membrane;Perikaryon;Nucleus	NA	PE1	12
NX_O94851	1124	126689	8.9	0	Golgi apparatus;Nucleus	NA	PE1	11
NX_O94854	1291	135148	4.14	0	Cell junction;Cell membrane;Cytoskeleton	NA	PE1	1
NX_O94855	1032	113010	6.91	0	Cytoplasmic vesicle;Cytosol;Endoplasmic reticulum membrane;COPII-coated vesicle membrane	Cole-Carpenter syndrome 2	PE1	4
NX_O94856	1347	150027	6.24	1	Cell membrane	NA	PE1	1
NX_O94864	414	46193	5.01	0	Nucleus;Nucleoplasm	NA	PE1	2
NX_O94868	740	84276	5.55	0	Cell membrane;Nucleus speckle;Cytoskeleton;Focal adhesion	NA	PE1	11
NX_O94874	794	89595	6.35	0	Endoplasmic reticulum;Endoplasmic reticulum;Cytosol	NA	PE1	6
NX_O94875	1100	124108	8.56	0	Perinuclear region;Lamellipodium;Nucleoplasm;Apical cell membrane;Focal adhesion	NA	PE1	4
NX_O94876	653	72083	6.12	2	Endoplasmic reticulum membrane	NA	PE1	3
NX_O94880	888	100053	5.22	0	NA	NA	PE1	7
NX_O94885	1247	136653	5.78	0	Cytosol;Nucleoplasm	NA	PE1	6
NX_O94886	807	92126	6.98	10	Microtubule organizing center;Cytoplasmic vesicle;Lysosome membrane	NA	PE1	1
NX_O94887	1054	119888	8.96	0	Cytosol	NA	PE1	2
NX_O94888	489	54862	5.06	0	Nucleoplasm;Nucleus	NA	PE1	3
NX_O94889	574	63638	5.36	0	Nucleus;Cytoplasm;Nucleoplasm;Nucleus	NA	PE1	3
NX_O94892	652	74836	9.04	0	Nucleoplasm;Nucleus	NA	PE1	19
NX_O94898	1065	118965	5.35	1	Cell membrane;Cytoplasm;Nucleus;Golgi apparatus	Urofacial syndrome 2	PE1	1
NX_O94900	526	57513	6.85	0	Nucleus;Nucleus;Nucleolus	NA	PE1	8
NX_O94901	812	90064	6.61	1	Cytoplasm;Nucleus inner membrane;Nucleus membrane	NA	PE1	7
NX_O94903	275	30344	7.09	0	Nucleus;Cytosol;Cytoplasm	Epilepsy, early-onset, vitamin B6-dependent	PE1	8
NX_O94905	339	37840	5.47	1	Endoplasmic reticulum;Endoplasmic reticulum membrane;Endoplasmic reticulum	Spastic paraplegia 18, autosomal recessive	PE1	8
NX_O94906	941	106925	8.49	0	Nucleus speckle;Nucleoplasm;Nucleus speckle	Retinitis pigmentosa 60	PE1	20
NX_O94907	266	28672	8.8	0	Secreted	NA	PE1	10
NX_O94910	1474	162717	6.17	7	Cell membrane;Synaptosome;Presynaptic cell membrane;Synapse;Growth cone;Axon	NA	PE1	19
NX_O94911	1581	179245	6.81	14	Nucleoplasm;Cytosol;Cell membrane	NA	PE1	17
NX_O94913	1555	173050	8.65	0	Nucleoplasm;Mitochondrion;Nucleus	NA	PE1	11
NX_O94915	3013	339598	5.36	0	Cytosol;Cytoskeleton;Cytoskeleton	NA	PE1	4
NX_O94916	1531	165763	5.12	0	Nucleus;Cytosol;Nucleus;Cytoplasm	NA	PE1	16
NX_O94919	500	55017	5.55	0	Secreted;Nucleus membrane	NA	PE1	11
NX_O94921	469	53057	9.06	0	Nucleus;Cytosol;Nucleus;Cytoplasm;Cell membrane	NA	PE1	7
NX_O94923	617	70101	9.04	1	Golgi apparatus membrane;Mitochondrion	NA	PE1	15
NX_O94925	669	73461	7.85	0	Mitochondrion;Mitochondrion;Cytosol	NA	PE1	2
NX_O94927	633	71682	8.83	0	Centrosome;Spindle	NA	PE1	19
NX_O94929	683	77802	8.86	0	Cell membrane;Nucleoplasm;Cell junction;Cytoplasm	NA	PE1	5
NX_O94933	977	108934	7.03	1	Membrane;Mitochondrion	NA	PE1	3
NX_O94941	541	58966	7.53	0	Nucleoplasm;Nucleus	NA	PE1	20
NX_O94952	628	72270	5.73	0	Mitochondrion	NA	PE1	12
NX_O94953	1096	121897	6.72	0	Cytosol;Nucleus;Nucleus	NA	PE1	19
NX_O94955	611	69413	7.72	0	Cytoplasmic vesicle;Golgi apparatus	NA	PE1	5
NX_O94956	709	76711	8.7	12	Cell membrane	NA	PE1	11
NX_O94964	1423	159760	6.08	0	Nucleolus;Cytosol;Secreted	NA	PE1	20
NX_O94966	1318	145651	5.89	1	Endoplasmic reticulum membrane	NA	PE1	3
NX_O94967	919	101949	5.59	0	Cytoskeleton;Cytoskeleton	NA	PE1	1
NX_O94972	964	107906	5.04	0	Perinuclear region;Peroxisome	Mulibrey nanism	PE1	17
NX_O94973	939	103960	6.53	0	Cytoplasmic vesicle;Cell membrane;Nucleoplasm;Coated pit	NA	PE1	11
NX_O94979	1220	133015	6.43	0	Cytosol;Cytoplasmic vesicle;COPII-coated vesicle membrane;Cytoplasm;Endoplasmic reticulum membrane	NA	PE1	4
NX_O94983	1202	131530	6.92	0	Nucleus;Nucleus;Mitochondrion;Cytoskeleton	NA	PE1	17
NX_O94985	981	109793	4.81	1	Nucleus;Endoplasmic reticulum membrane;Golgi apparatus membrane;Cell projection;Postsynaptic cell membrane	NA	PE1	1
NX_O94986	1710	195626	5.45	0	Centriole;Centrosome;Centrosome	Microcephaly 9, primary, autosomal recessive;Seckel syndrome 5	PE1	15
NX_O94988	1023	116932	6.07	0	Cytosol;Cell junction;Nucleolus	NA	PE1	4
NX_O94989	841	91940	8.61	0	Cell membrane;Dendrite	NA	PE1	17
NX_O94991	958	107486	6.48	1	Nucleoplasm;Golgi apparatus;Membrane	NA	PE1	13
NX_O94992	359	40623	4.84	0	Nucleoplasm;Cytoplasmic vesicle;Nucleus;Cytoplasm	NA	PE1	17
NX_O94993	753	81854	6.92	0	Nucleus	NA	PE1	5
NX_O95006	317	35294	8.66	7	Cell membrane	NA	PE2	7
NX_O95007	311	35299	8.82	7	Cell membrane	NA	PE2	7
NX_O95013	312	35094	9.03	7	Cell membrane	NA	PE3	8
NX_O95025	777	89651	7.94	0	Cell membrane;Secreted;Golgi apparatus	NA	PE1	7
NX_O95045	317	35527	6.21	0	Cytoplasmic vesicle;Mitochondrion;Nucleus	NA	PE1	2
NX_O95047	310	34802	9.18	7	Cell membrane	NA	PE2	6
NX_O95049	919	101397	6.29	0	Nucleoplasm;Cell junction;Cell membrane;Tight junction	NA	PE1	19
NX_O95050	263	28891	5.15	0	Cytoplasmic vesicle;Golgi apparatus;Cytoplasm	NA	PE1	7
NX_O95057	198	22329	8.94	0	Cell membrane	NA	PE1	19
NX_O95059	124	13693	7.62	0	Cytosol;Nucleoplasm;Nucleus	NA	PE1	3
NX_O95067	398	45282	9	0	Cytoskeleton;Golgi apparatus;Cytosol	NA	PE1	15
NX_O95069	426	47093	8.46	4	Cytosol;Mitochondrion;Endoplasmic reticulum membrane;Cell membrane	NA	PE1	1
NX_O95070	293	32011	8.98	5	Endoplasmic reticulum membrane;Microtubule organizing center;Cytoplasmic vesicle;Golgi apparatus;Golgi apparatus membrane	NA	PE1	11
NX_O95071	2799	309352	5.59	0	Cytosol;Nucleus;Nucleoplasm	NA	PE1	8
NX_O95072	547	62614	5	0	Nucleus;Chromosome;Centromere;Nucleoplasm	NA	PE1	14
NX_O95073	299	34768	6.62	0	Nucleus;Nucleus	NA	PE1	8
NX_O95076	343	36935	8.81	0	Nucleus	Frontonasal dysplasia 1	PE1	1
NX_O95081	481	48963	9.28	0	NA	NA	PE1	7
NX_O95084	383	43001	9.48	0	Golgi apparatus;Secreted	NA	PE1	11
NX_O95096	273	30133	7.81	0	Nucleus	NA	PE1	20
